taxratearea_city,rollyear,usecodedescchar1,effectiveyearbuilt,roll_totalvalue,center_lat,center_lon
INGLEWOOD,2006,Residential,1923,145882,33.9434355,-118.3541747
INGLEWOOD,2006,Residential,1923,146999,33.96263426,-118.3612122
INGLEWOOD,2006,Residential,1923,147053,33.98114904,-118.3468158
INGLEWOOD,2006,Residential,1923,147489,33.98148608,-118.3408617
INGLEWOOD,2006,Residential,1923,147981,33.98059747,-118.3429428
INGLEWOOD,2006,Residential,1923,147995,33.96119597,-118.3651052
INGLEWOOD,2006,Residential,1923,149956,33.97795998,-118.3424864
INGLEWOOD,2006,Residential,1923,149998,33.95549283,-118.359974
INGLEWOOD,2006,Residential,1923,150224,33.95694343,-118.3580268
INGLEWOOD,2006,Residential,1923,151888,33.95432922,-118.3495238
INGLEWOOD,2006,Residential,1923,152542,33.96120091,-118.3646513
INGLEWOOD,2006,Residential,1923,154077,33.97677124,-118.3404624
INGLEWOOD,2006,Residential,1923,154380,33.95825112,-118.3591342
INGLEWOOD,2006,Residential,1923,154923,33.97760272,-118.3517989
INGLEWOOD,2006,Residential,1923,155203,33.98110121,-118.3431963
INGLEWOOD,2006,Residential,1923,155458,33.97892745,-118.3426996
INGLEWOOD,2006,Residential,1923,155469,33.94203893,-118.3407496
INGLEWOOD,2006,Residential,1923,155594,33.98063316,-118.3458665
INGLEWOOD,2006,Residential,1923,157452,33.9476823,-118.3494481
INGLEWOOD,2006,Residential,1923,157904,33.97917991,-118.3421142
INGLEWOOD,2006,Residential,1923,157904,33.95740008,-118.3679127
INGLEWOOD,2006,Commercial,1923,158027,33.95513399,-118.3467102
INGLEWOOD,2006,Residential,1923,158308,33.95139029,-118.3556721
INGLEWOOD,2006,Residential,1923,158532,33.97952464,-118.3436655
INGLEWOOD,2006,Residential,1923,159928,33.95772074,-118.3474501
INGLEWOOD,2006,Residential,1923,160600,33.95182395,-118.3519042
INGLEWOOD,2006,Residential,1923,161432,33.97753149,-118.3363329
INGLEWOOD,2006,Residential,1923,161743,33.96001272,-118.3606343
INGLEWOOD,2006,Residential,1923,162022,33.94347929,-118.3480236
INGLEWOOD,2006,Residential,1923,163075,33.97713592,-118.348452
INGLEWOOD,2006,Residential,1923,164236,33.97817372,-118.3494977
INGLEWOOD,2006,Residential,1923,167316,33.97981924,-118.3461816
INGLEWOOD,2006,Residential,1923,168208,33.98016701,-118.3454978
INGLEWOOD,2006,Residential,1923,169824,33.95671598,-118.3678347
INGLEWOOD,2006,Residential,1923,170289,33.97981693,-118.3448385
INGLEWOOD,2006,Residential,1923,170837,33.97955611,-118.3484934
INGLEWOOD,2006,Residential,1923,171640,33.97827739,-118.3550633
INGLEWOOD,2006,Residential,1923,171891,33.98112252,-118.3394264
INGLEWOOD,2006,Residential,1923,173668,33.97759063,-118.3529981
INGLEWOOD,2006,Residential,1923,175122,33.97857365,-118.3508224
INGLEWOOD,2006,Residential,1923,176988,33.95547367,-118.3474262
INGLEWOOD,2006,Residential,1923,177018,33.95772031,-118.349433
INGLEWOOD,2006,Residential,1923,177697,33.98114939,-118.3466506
INGLEWOOD,2006,Residential,1923,178365,33.94207791,-118.3545372
INGLEWOOD,2006,Residential,1923,178623,33.97668694,-118.354491
INGLEWOOD,2006,Residential,1923,178762,33.9518623,-118.319595
INGLEWOOD,2006,Residential,1923,179947,33.96311819,-118.3672161
INGLEWOOD,2006,Residential,1923,181068,33.98054769,-118.3435033
INGLEWOOD,2006,Residential,1923,181608,33.98149007,-118.340071
INGLEWOOD,2006,Residential,1923,181730,33.97813845,-118.3531644
INGLEWOOD,2006,Residential,1923,181734,33.95317187,-118.3545925
INGLEWOOD,2006,Residential,1923,182134,33.97892615,-118.3483125
INGLEWOOD,2006,Residential,1923,182515,33.97956547,-118.3452103
INGLEWOOD,2006,Residential,1923,182689,33.98063376,-118.3460191
INGLEWOOD,2006,Residential,1923,184576,33.96943093,-118.3492644
INGLEWOOD,2006,Residential,1923,186343,33.95644164,-118.3508884
INGLEWOOD,2006,Residential,1923,187445,33.97806557,-118.3546538
INGLEWOOD,2006,Commercial,1923,187446,33.97998986,-118.3354248
INGLEWOOD,2006,Residential,1923,187446,33.97912049,-118.3539102
INGLEWOOD,2006,Residential,1923,189276,33.98036817,-118.3518557
INGLEWOOD,2006,Residential,1923,189560,33.97810229,-118.3483017
INGLEWOOD,2006,Residential,1923,190069,33.98112484,-118.3390306
INGLEWOOD,2006,Residential,1923,190766,33.97754928,-118.3546333
INGLEWOOD,2006,Residential,1923,190767,33.97525328,-118.3489389
INGLEWOOD,2006,Residential,1923,192247,33.97969775,-118.3459125
INGLEWOOD,2006,Residential,1923,194089,33.96616841,-118.3492368
INGLEWOOD,2006,Residential,1923,194474,33.98036292,-118.3523505
INGLEWOOD,2006,Residential,1923,199238,33.97667054,-118.3485654
INGLEWOOD,2006,Residential,1923,199985,33.95740274,-118.3663759
INGLEWOOD,2006,Residential,1923,201041,33.97717667,-118.3531617
INGLEWOOD,2006,Residential,1923,204440,33.95906364,-118.3625016
INGLEWOOD,2006,Residential,1923,205736,33.9641795,-118.3575816
INGLEWOOD,2006,Residential,1923,212945,33.97639185,-118.3436881
INGLEWOOD,2006,Residential,1923,213145,33.97436721,-118.348006
INGLEWOOD,2006,Residential,1923,215119,33.95648742,-118.3570626
INGLEWOOD,2006,Residential,1923,215655,33.95034422,-118.3546192
INGLEWOOD,2006,Residential,1923,219523,33.97747003,-118.3364495
INGLEWOOD,2006,Residential,1923,223438,33.95240756,-118.3452376
INGLEWOOD,2006,Residential,1923,224680,33.9814757,-118.342802
INGLEWOOD,2006,Residential,1923,225209,33.96971414,-118.3214135
INGLEWOOD,2006,Residential,1923,226470,33.9781521,-118.351806
INGLEWOOD,2006,Residential,1923,227860,33.97912917,-118.3449652
INGLEWOOD,2006,Residential,1923,228344,33.93749909,-118.3346064
INGLEWOOD,2006,Residential,1923,236741,33.95906216,-118.3633755
INGLEWOOD,2006,Residential,1923,239291,33.9811042,-118.3426686
INGLEWOOD,2006,Residential,1923,243654,33.94700822,-118.3546127
INGLEWOOD,2006,Residential,1923,244800,33.94571967,-118.3564013
INGLEWOOD,2006,Residential,1923,249487,33.97909125,-118.3505541
INGLEWOOD,2006,Residential,1923,249695,33.9538979,-118.356723
INGLEWOOD,2006,Residential,1923,249696,33.96945315,-118.3553605
INGLEWOOD,2006,Residential,1923,251333,33.97693164,-118.3410973
INGLEWOOD,2006,Residential,1923,253518,33.97571524,-118.3495423
INGLEWOOD,2006,Residential,1923,256249,33.97751714,-118.3547951
INGLEWOOD,2006,Residential,1923,264955,33.94665682,-118.3639566
INGLEWOOD,2006,Residential,1923,275658,33.97061774,-118.3204228
INGLEWOOD,2006,Residential,1923,280850,33.95561392,-118.3465261
INGLEWOOD,2006,Residential,1923,286110,33.97985665,-118.3405445
INGLEWOOD,2006,Residential,1923,293997,33.96463648,-118.3597651
INGLEWOOD,2006,Residential,1923,294000,33.94571963,-118.3562609
INGLEWOOD,2006,Residential,1923,296747,33.97815518,-118.3514762
INGLEWOOD,2006,Residential,1923,300900,33.95907597,-118.3648778
INGLEWOOD,2006,Residential,1923,300900,33.95722838,-118.357023
INGLEWOOD,2006,Residential,1923,301715,33.97979062,-118.3463424
INGLEWOOD,2006,Residential,1923,310656,33.95539853,-118.3620153
INGLEWOOD,2006,Residential,1923,331500,33.98110076,-118.343606
INGLEWOOD,2006,Residential,1923,334560,33.96266103,-118.3590071
INGLEWOOD,2006,Residential,1923,336600,33.9790897,-118.350719
INGLEWOOD,2006,Residential,1923,338217,33.97867462,-118.3432858
INGLEWOOD,2006,Residential,1923,345193,33.94665796,-118.3622157
INGLEWOOD,2006,Industrial,1923,347619,33.9755216,-118.336906
INGLEWOOD,2006,Residential,1923,349000,33.9736382,-118.3524873
INGLEWOOD,2006,Residential,1923,356490,33.98148617,-118.3407297
INGLEWOOD,2006,Residential,1923,357000,33.95506728,-118.3451891
INGLEWOOD,2006,Residential,1923,357000,33.9390553,-118.3415159
INGLEWOOD,2006,Residential,1923,357000,33.93481007,-118.3428784
INGLEWOOD,2006,Residential,1923,365000,33.95292808,-118.3477954
INGLEWOOD,2006,Residential,1923,377400,33.977175,-118.3533266
INGLEWOOD,2006,Residential,1923,381480,33.97856283,-118.3519765
INGLEWOOD,2006,Residential,1923,382500,33.96970718,-118.3241124
INGLEWOOD,2006,Residential,1923,387600,33.97958703,-118.3425153
INGLEWOOD,2006,Residential,1923,392700,33.97775542,-118.3405913
INGLEWOOD,2006,Residential,1923,399000,33.98148598,-118.3461604
INGLEWOOD,2006,Residential,1923,407592,33.97851492,-118.3555833
INGLEWOOD,2006,Residential,1923,414120,33.93800088,-118.3335201
INGLEWOOD,2006,Residential,1923,418200,33.97784815,-118.3559875
INGLEWOOD,2006,Residential,1923,420000,33.97754864,-118.3400654
INGLEWOOD,2006,Residential,1923,440000,33.94714074,-118.3498319
INGLEWOOD,2006,Residential,1923,451860,33.95105898,-118.3562194
INGLEWOOD,2006,Residential,1923,461874,33.96229154,-118.361372
INGLEWOOD,2006,Residential,1923,474300,33.9814585,-118.3476897
INGLEWOOD,2006,Residential,1923,475000,33.96971577,-118.320589
INGLEWOOD,2006,Residential,1923,478380,33.97806147,-118.3554697
INGLEWOOD,2006,Residential,1923,496000,33.9785884,-118.3453908
INGLEWOOD,2006,Residential,1923,500000,33.95462069,-118.35829
INGLEWOOD,2006,Residential,1923,573240,33.9811072,-118.3421409
INGLEWOOD,2006,Residential,1923,639846,33.98137921,-118.3495064
INGLEWOOD,2006,Residential,1924,20950,33.94108868,-118.3425662
INGLEWOOD,2006,Residential,1924,21309,33.95555121,-118.3547019
INGLEWOOD,2006,Commercial,1924,23819,33.94745464,-118.3615719
INGLEWOOD,2006,Residential,1924,24002,33.95690328,-118.3475536
INGLEWOOD,2006,Residential,1924,25436,33.94881741,-118.3508058
INGLEWOOD,2006,Residential,1924,25973,33.97799315,-118.3377708
INGLEWOOD,2006,Residential,1924,25973,33.97862417,-118.3434031
INGLEWOOD,2006,Residential,1924,26151,33.93165691,-118.3390963
INGLEWOOD,2006,Residential,1924,26693,33.94828998,-118.3463873
INGLEWOOD,2006,Residential,1924,27951,33.95204773,-118.3566307
INGLEWOOD,2006,Residential,1924,28309,33.95458824,-118.3619596
INGLEWOOD,2006,Residential,1924,28668,33.9604487,-118.3622145
INGLEWOOD,2006,Residential,1924,28710,33.96913134,-118.3525978
INGLEWOOD,2006,Residential,1924,30282,33.97720623,-118.33849
INGLEWOOD,2006,Residential,1924,30464,33.97839565,-118.3429636
INGLEWOOD,2006,Residential,1924,30823,33.97881434,-118.3442405
INGLEWOOD,2006,Residential,1924,31939,33.95475616,-118.3496805
INGLEWOOD,2006,Residential,1924,32077,33.9463631,-118.3583423
INGLEWOOD,2006,Residential,1924,33154,33.95017028,-118.35525
INGLEWOOD,2006,Residential,1924,34227,33.97817221,-118.3496627
INGLEWOOD,2006,Residential,1924,36378,33.97061156,-118.3227333
INGLEWOOD,2006,Residential,1924,36742,33.95849962,-118.3645763
INGLEWOOD,2006,Residential,1924,37170,33.9685767,-118.3524394
INGLEWOOD,2006,Residential,1924,37458,33.95948787,-118.3650482
INGLEWOOD,2006,Residential,1924,40534,33.94108868,-118.3427055
INGLEWOOD,2006,Residential,1924,42234,33.96307943,-118.3659084
INGLEWOOD,2006,Residential,1924,43078,33.98142088,-118.3485165
INGLEWOOD,2006,Residential,1924,43849,33.94492674,-118.3540901
INGLEWOOD,2006,Residential,1924,46208,33.94390202,-118.3479994
INGLEWOOD,2006,Residential,1924,47304,33.9581272,-118.3467169
INGLEWOOD,2006,Residential,1924,50684,33.97955702,-118.3537565
INGLEWOOD,2006,Residential,1924,56322,33.95840955,-118.3472261
INGLEWOOD,2006,Residential,1924,57450,33.95703932,-118.3484119
INGLEWOOD,2006,Residential,1924,65926,33.97761941,-118.3499848
INGLEWOOD,2006,Commercial,1924,66967,33.96421131,-118.3529524
INGLEWOOD,2006,Residential,1924,67590,33.95691469,-118.3457902
INGLEWOOD,2006,Residential,1924,68921,33.97240063,-118.352017
INGLEWOOD,2006,Residential,1924,79625,33.97950786,-118.3515035
INGLEWOOD,2006,Residential,1924,81586,33.95486608,-118.3496806
INGLEWOOD,2006,Residential,1924,82605,33.94343525,-118.3544352
INGLEWOOD,2006,Residential,1924,83353,33.94487204,-118.3479824
INGLEWOOD,2006,Residential,1924,85995,33.98115083,-118.3461559
INGLEWOOD,2006,Residential,1924,89342,33.98063007,-118.3468094
INGLEWOOD,2006,Residential,1924,89949,33.95286799,-118.3450303
INGLEWOOD,2006,Residential,1924,91784,33.94884572,-118.3595697
INGLEWOOD,2006,Residential,1924,94701,33.97762413,-118.34949
INGLEWOOD,2006,Commercial,1924,95595,33.93922002,-118.3435224
INGLEWOOD,2006,Residential,1924,98410,33.95690321,-118.3472012
INGLEWOOD,2006,Residential,1924,98526,33.97973864,-118.342164
INGLEWOOD,2006,Residential,1924,99225,33.9539476,-118.3451343
INGLEWOOD,2006,Residential,1924,99285,33.93845417,-118.337308
INGLEWOOD,2006,Residential,1924,99570,33.97816911,-118.3499925
INGLEWOOD,2006,Residential,1924,100719,33.95210962,-118.3514934
INGLEWOOD,2006,Residential,1924,104028,33.95096447,-118.3552551
INGLEWOOD,2006,Commercial,1924,104592,33.93911009,-118.3435222
INGLEWOOD,2006,Residential,1924,105652,33.92582964,-118.3336523
INGLEWOOD,2006,Residential,1924,105707,33.95286792,-118.3451887
INGLEWOOD,2006,Commercial,1924,107133,33.97913774,-118.3355297
INGLEWOOD,2006,Residential,1924,108596,33.97933431,-118.3431012
INGLEWOOD,2006,Residential,1924,110698,33.95917022,-118.3469927
INGLEWOOD,2006,Residential,1924,110701,33.94689009,-118.349667
INGLEWOOD,2006,Residential,1924,113591,33.93511005,-118.3315774
INGLEWOOD,2006,Residential,1924,114640,33.95739392,-118.3640196
INGLEWOOD,2006,Residential,1924,119457,33.96972151,-118.3182473
INGLEWOOD,2006,Residential,1924,119991,33.9389452,-118.343368
INGLEWOOD,2006,Residential,1924,120010,33.97504037,-118.3442628
INGLEWOOD,2006,Residential,1924,120677,33.97814938,-118.3363304
INGLEWOOD,2006,Residential,1924,121419,33.97789117,-118.3551428
INGLEWOOD,2006,Residential,1924,121556,33.98063152,-118.3464932
INGLEWOOD,2006,Residential,1924,122679,33.95633032,-118.365584
INGLEWOOD,2006,Residential,1924,122749,33.97719609,-118.3511845
INGLEWOOD,2006,Residential,1924,123262,33.97711668,-118.3523375
INGLEWOOD,2006,Residential,1924,123669,33.97635044,-118.3451798
INGLEWOOD,2006,Residential,1924,123846,33.95043257,-118.3561563
INGLEWOOD,2006,Residential,1924,124832,33.94631109,-118.3605056
INGLEWOOD,2006,Residential,1924,125697,33.95007386,-118.3673092
INGLEWOOD,2006,Residential,1924,126324,33.9801818,-118.3421383
INGLEWOOD,2006,Residential,1924,126851,33.94802824,-118.3512985
INGLEWOOD,2006,Residential,1924,126860,33.9518279,-118.3566305
INGLEWOOD,2006,Residential,1924,127327,33.9766436,-118.3514678
INGLEWOOD,2006,Residential,1924,127352,33.93165792,-118.3418712
INGLEWOOD,2006,Residential,1924,128477,33.94712688,-118.3513984
INGLEWOOD,2006,Residential,1924,129293,33.96060517,-118.3600915
INGLEWOOD,2006,Residential,1924,129335,33.94577208,-118.3540917
INGLEWOOD,2006,Residential,1924,129718,33.94570691,-118.346997
INGLEWOOD,2006,Residential,1924,131921,33.95375507,-118.3626335
INGLEWOOD,2006,Residential,1924,131976,33.95043411,-118.3552503
INGLEWOOD,2006,Residential,1924,132283,33.97788035,-118.344917
INGLEWOOD,2006,Residential,1924,133474,33.97665458,-118.3502804
INGLEWOOD,2006,Residential,1924,133872,33.97477948,-118.3480114
INGLEWOOD,2006,Residential,1924,134587,33.97675306,-118.3551457
INGLEWOOD,2006,Residential,1924,135194,33.95804698,-118.3589336
INGLEWOOD,2006,Residential,1924,136205,33.95387762,-118.3580685
INGLEWOOD,2006,Residential,1924,136284,33.96062969,-118.3658193
INGLEWOOD,2006,Residential,1924,137048,33.97720975,-118.3553634
INGLEWOOD,2006,Residential,1924,137304,33.9766517,-118.3481162
INGLEWOOD,2006,Residential,1924,139376,33.98023524,-118.350823
INGLEWOOD,2006,Residential,1924,139541,33.98113833,-118.337614
INGLEWOOD,2006,Residential,1924,139791,33.95592242,-118.3539216
INGLEWOOD,2006,Residential,1924,142137,33.97865955,-118.3459132
INGLEWOOD,2006,Residential,1924,143038,33.95196668,-118.3519043
INGLEWOOD,2006,Residential,1924,143341,33.9433442,-118.3491181
INGLEWOOD,2006,Residential,1924,143416,33.9466573,-118.3632708
INGLEWOOD,2006,Residential,1924,144010,33.95823037,-118.3569552
INGLEWOOD,2006,Residential,1924,144654,33.97778178,-118.339873
INGLEWOOD,2006,Residential,1924,145689,33.96791452,-118.3194046
INGLEWOOD,2006,Residential,1924,145936,33.94712652,-118.3519479
INGLEWOOD,2006,Residential,1924,146432,33.95876975,-118.34748
INGLEWOOD,2006,Residential,1924,146596,33.95699159,-118.3674028
INGLEWOOD,2006,Residential,1924,147999,33.98148319,-118.3471418
INGLEWOOD,2006,Residential,1924,148383,33.94789947,-118.3594228
INGLEWOOD,2006,Residential,1924,148565,33.95851121,-118.3598637
INGLEWOOD,2006,Residential,1924,149239,33.95182997,-118.3556725
INGLEWOOD,2006,Residential,1924,150024,33.94619253,-118.3577361
INGLEWOOD,2006,Residential,1924,151775,33.95428377,-118.3462535
INGLEWOOD,2006,Residential,1924,151775,33.95387659,-118.3583406
INGLEWOOD,2006,Residential,1924,151827,33.96139386,-118.3463012
INGLEWOOD,2006,Residential,1924,152570,33.97666682,-118.348961
INGLEWOOD,2006,Residential,1924,152815,33.95910499,-118.3554556
INGLEWOOD,2006,Residential,1924,154366,33.97949661,-118.3389206
INGLEWOOD,2006,Residential,1924,155305,33.96506951,-118.3621477
INGLEWOOD,2006,Residential,1924,156060,33.94687649,-118.3515081
INGLEWOOD,2006,Residential,1924,156572,33.97810682,-118.3478083
INGLEWOOD,2006,Residential,1924,157013,33.94755472,-118.349411
INGLEWOOD,2006,Residential,1924,159275,33.96791791,-118.318086
INGLEWOOD,2006,Residential,1924,161009,33.95292788,-118.3479282
INGLEWOOD,2006,Residential,1924,162023,33.98112656,-118.338737
INGLEWOOD,2006,Residential,1924,162894,33.95383624,-118.3554547
INGLEWOOD,2006,Residential,1924,165326,33.95759107,-118.3640227
INGLEWOOD,2006,Residential,1924,167066,33.95548907,-118.3450847
INGLEWOOD,2006,Residential,1924,167504,33.94478957,-118.3506504
INGLEWOOD,2006,Residential,1924,168966,33.96465767,-118.3621424
INGLEWOOD,2006,Residential,1924,169616,33.94343482,-118.3546991
INGLEWOOD,2006,Residential,1924,171256,33.98056758,-118.3389049
INGLEWOOD,2006,Residential,1924,171638,33.97934639,-118.3450899
INGLEWOOD,2006,Residential,1924,172267,33.98036468,-118.3521855
INGLEWOOD,2006,Residential,1924,175513,33.9566921,-118.3191553
INGLEWOOD,2006,Residential,1924,178625,33.94884545,-118.3598598
INGLEWOOD,2006,Residential,1924,178761,33.97062309,-118.3182455
INGLEWOOD,2006,Residential,1924,179945,33.97731435,-118.3382619
INGLEWOOD,2006,Residential,1924,180004,33.95742665,-118.3551897
INGLEWOOD,2006,Residential,1924,180167,33.95387959,-118.3445247
INGLEWOOD,2006,Residential,1924,180334,33.96790598,-118.3231273
INGLEWOOD,2006,Residential,1924,181383,33.97778311,-118.3376345
INGLEWOOD,2006,Residential,1924,181403,33.93413618,-118.3425024
INGLEWOOD,2006,Residential,1924,182339,33.96140256,-118.3453119
INGLEWOOD,2006,Residential,1924,184262,33.94389523,-118.3473059
INGLEWOOD,2006,Residential,1924,185467,33.94426831,-118.350184
INGLEWOOD,2006,Residential,1924,185781,33.95889338,-118.3491867
INGLEWOOD,2006,Residential,1924,186480,33.93648801,-118.3311843
INGLEWOOD,2006,Residential,1924,186944,33.95695943,-118.349334
INGLEWOOD,2006,Residential,1924,187619,33.95331572,-118.3625037
INGLEWOOD,2006,Residential,1924,188635,33.97062068,-118.319235
INGLEWOOD,2006,Residential,1924,189176,33.95286961,-118.3503203
INGLEWOOD,2006,Residential,1924,194166,33.94705158,-118.3662793
INGLEWOOD,2006,Residential,1924,194582,33.95449657,-118.3629324
INGLEWOOD,2006,Residential,1924,196203,33.94679639,-118.3577371
INGLEWOOD,2006,Residential,1924,196224,33.98001959,-118.3454275
INGLEWOOD,2006,Residential,1924,197969,33.9510451,-118.3511704
INGLEWOOD,2006,Residential,1924,198993,33.96201524,-118.3624474
INGLEWOOD,2006,Residential,1924,200304,33.97814358,-118.3410549
INGLEWOOD,2006,Residential,1924,200344,33.96716454,-118.3491455
INGLEWOOD,2006,Residential,1924,202115,33.97680779,-118.3394135
